Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [199] __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >::difference_type __gnu_cxx::operator-<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [126] std::_Bit_iterator::operator+=(long) [137] bool const* std::__niter_base<bool const*>(bool const*)
  [96] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [63] std::_Bit_iterator::operator++() [91] std::vector<unsigned int, std::allocator<unsigned int> >* std::__niter_base<std::vector<unsigned int, std::allocator<unsigned int> >*>(std::vector<unsigned int, std::allocator<unsigned int> >*)
 [211] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::max_size() const [127] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [62] unsigned int* std::__niter_base<unsigned int*>(unsigned int*)
 [145] __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::max_size() const [37] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [107] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
  [67] __gnu_cxx::new_allocator<unsigned int>::max_size() const [128] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [138] std::_Bit_iterator std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator)
 [116] __gnu_cxx::new_allocator<unsigned long>::max_size() const [41] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [139] std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
 [108] __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >::base() const [42] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [186] unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*)
  [65] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [38] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [140] std::_Bit_iterator std::__niter_wrap<std::_Bit_iterator>(std::_Bit_iterator const&, std::_Bit_iterator)
 [148] std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_get_Tp_allocator() const [87] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [156] std::vector<unsigned int, std::allocator<unsigned int> >* std::__relocate_a<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&)
  [73] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [39] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [81] unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [28] std::_Bit_iterator::operator*() const [43] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [32] std::_Bit_iterator std::__copy_move_a<false, bool const*, std::_Bit_iterator>(bool const*, bool const*, std::_Bit_iterator)
 [117] std::_Bit_iterator::operator+(long) const [11] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [187] unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [118] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [64] std::_Bit_reference::operator=(bool) [25] std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [164] std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [242] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::deallocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, std::vector<bool, std::allocator<bool> >*, unsigned long) [33] std::_Bit_iterator std::__copy_move_a2<false, bool const*, std::_Bit_iterator>(bool const*, bool const*, std::_Bit_iterator)
  [13] std::_Bit_reference::operator bool() const [243] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::allocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, unsigned long) [188] unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [224] std::initializer_list<std::vector<bool, std::allocator<bool> > >::end() const [244] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [26] std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [225] std::initializer_list<std::vector<bool, std::allocator<bool> > >::size() const [202] std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::deallocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long) [157] std::vector<unsigned int, std::allocator<unsigned int> >* std::__relocate_a_1<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&)
 [212] std::initializer_list<std::vector<bool, std::allocator<bool> > >::begin() const [178] void std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::destroy<std::vector<unsigned int, std::allocator<unsigned int> > >(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*) [82] std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
 [165] std::initializer_list<bool>::end() const [203] std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::allocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, unsigned long) [21] std::vector<bool, std::allocator<bool> >* std::uninitialized_copy<std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> >*)
 [166] std::initializer_list<bool>::size() const [150] std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::max_size(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > const&) [252] std::iterator_traits<std::vector<bool, std::allocator<bool> > const*>::iterator_category std::__iterator_category<std::vector<bool, std::allocator<bool> > const*>(std::vector<bool, std::allocator<bool> > const* const&)
 [119] std::initializer_list<bool>::begin() const [179] void std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::construct<std::vector<unsigned int, std::allocator<unsigned int> >>(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*) [189] std::iterator_traits<bool const*>::iterator_category std::__iterator_category<bool const*>(bool const* const&)
   [8] std::_Bit_const_iterator::operator*() const [180] void std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::construct<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> > >(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >&&) [190] void std::__relocate_object_a<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&)
  [15] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::size() const [100] std::allocator_traits<std::allocator<unsigned int> >::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long) [22] std::vector<bool, std::allocator<bool> >* std::__uninitialized_copy_a<std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&)
  [57] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) const [101] std::allocator_traits<std::allocator<unsigned int> >::allocate(std::allocator<unsigned int>&, unsigned long) [90] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [200] std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_check_len(unsigned long, char const*) const [75] std::allocator_traits<std::allocator<unsigned int> >::max_size(std::allocator<unsigned int> const&) [70] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [109] std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::size() const [102] void std::allocator_traits<std::allocator<unsigned int> >::construct<unsigned int, unsigned int const&>(std::allocator<unsigned int>&, unsigned int*, unsigned int const&) [34] std::_Bit_iterator std::copy<bool const*, std::_Bit_iterator>(bool const*, bool const*, std::_Bit_iterator)
 [149] std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::max_size() const [129] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [191] unsigned long* std::copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
